loss,accuracy,val_loss,val_accuracy,lr
1.0359965562820435,0.46983984112739563,1.071187973022461,0.47392532229423523,0.0010000000474974513
0.964668869972229,0.5325844287872314,1.0028727054595947,0.5222951769828796,0.0010000000474974513
0.8778908252716064,0.5897073745727539,0.9271506667137146,0.563335120677948,0.0010000000474974513
0.7576087117195129,0.6613377332687378,0.7895265817642212,0.6502252221107483,0.0010000000474974513
0.6393569707870483,0.725170373916626,0.7195780277252197,0.6895090341567993,0.0010000000474974513
0.5467629432678223,0.7736556529998779,0.5900828838348389,0.759372353553772,0.0010000000474974513
0.48002293705940247,0.8060969114303589,0.5414365530014038,0.7801405191421509,0.0010000000474974513
0.42845597863197327,0.8302250504493713,0.6700416803359985,0.7324959635734558,0.0010000000474974513
0.39041203260421753,0.8452956080436707,0.5277889966964722,0.7925097346305847,0.0010000000474974513
0.36039456725120544,0.8610724210739136,0.49766871333122253,0.8076276779174805,0.0010000000474974513
0.3390008211135864,0.868507444858551,0.5779479742050171,0.779033362865448,0.0010000000474974513
0.3223816454410553,0.8757134675979614,0.4132014811038971,0.845422625541687,0.0010000000474974513
0.303756445646286,0.8839120268821716,0.39135485887527466,0.8528289198875427,0.0010000000474974513
0.2904647886753082,0.8896768093109131,0.7213994860649109,0.7370390295982361,0.0010000000474974513
0.28169527649879456,0.892501950263977,0.454439252614975,0.8314499258995056,0.0010000000474974513
0.2689652144908905,0.898161768913269,0.45807981491088867,0.8351148962974548,0.0010000000474974513
0.2588927745819092,0.9013304710388184,0.37058061361312866,0.8670306205749512,0.0010000000474974513
0.2533424496650696,0.9053964018821716,0.4185204803943634,0.8576391339302063,0.0010000000474974513
0.24601110816001892,0.9073243141174316,0.45253053307533264,0.8540887236595154,0.0010000000474974513
0.23814770579338074,0.9097962975502014,0.37514442205429077,0.8627930283546448,0.0010000000474974513
0.2308369129896164,0.912487804889679,0.5105280876159668,0.8134687542915344,0.0010000000474974513
0.2281520962715149,0.9125450849533081,0.3285827338695526,0.8830648064613342,0.0010000000474974513
0.2207968384027481,0.9161624312400818,0.368076890707016,0.8658471703529358,0.0010000000474974513
0.2153494656085968,0.9182907938957214,0.42896178364753723,0.8472169041633606,0.0010000000474974513
0.21179938316345215,0.9191593527793884,0.44044604897499084,0.835458517074585,0.0010000000474974513
0.2055320292711258,0.9221658110618591,0.34369829297065735,0.8780636787414551,0.0010000000474974513
0.20081670582294464,0.923244297504425,0.44448378682136536,0.8486676216125488,0.0010000000474974513
0.20110413432121277,0.9227098226547241,0.3546814024448395,0.8803160786628723,0.0010000000474974513
0.19384479522705078,0.9259740114212036,0.47985920310020447,0.8447354435920715,0.0010000000474974513
0.1881066858768463,0.9275106191635132,0.38767367601394653,0.8677178025245667,0.0010000000474974513
0.18945753574371338,0.9273865818977356,0.3861640691757202,0.8693212270736694,0.0010000000474974513
0.18403829634189606,0.9292381405830383,0.33952656388282776,0.8805069923400879,0.0010000000474974513
0.17912410199642181,0.9305552840232849,0.3696437478065491,0.8799343109130859,0.0010000000474974513
0.17358921468257904,0.9332372546195984,0.3840448558330536,0.8705810308456421,0.0010000000474974513
0.17082878947257996,0.9337144494056702,0.6076430082321167,0.8110254406929016,0.0010000000474974513
0.16817036271095276,0.934516191482544,0.41015347838401794,0.8696266412734985,0.0010000000474974513
0.16159825026988983,0.9377231001853943,0.4298153817653656,0.8574482798576355,0.0010000000474974513
0.16302260756492615,0.9367209672927856,0.4796043336391449,0.8437046408653259,0.0010000000474974513
0.15747188031673431,0.9392024874687195,0.383134663105011,0.8705046772956848,0.0010000000474974513
0.1568068563938141,0.9398323893547058,0.5024087429046631,0.8439719080924988,0.0010000000474974513
0.15238036215305328,0.9405863881111145,0.4090501368045807,0.8620676398277283,0.0010000000474974513
0.1464521586894989,0.9425716400146484,0.38393741846084595,0.8740932941436768,0.0010000000474974513
0.149530827999115,0.9424952864646912,0.4094068706035614,0.867221474647522,0.0010000000474974513
0.14263132214546204,0.944938600063324,0.5310165882110596,0.8233565092086792,0.0010000000474974513
0.13833551108837128,0.9461603164672852,0.42540302872657776,0.8690921664237976,0.0010000000474974513
0.1336243599653244,0.9484413862228394,0.37466418743133545,0.8831411600112915,0.0010000000474974513
0.1320084184408188,0.9486704468727112,0.3951588571071625,0.883828341960907,0.0010000000474974513
0.130661278963089,0.9488040804862976,0.38423100113868713,0.8790562748908997,0.0010000000474974513
0.12731680274009705,0.9509801864624023,0.4500831067562103,0.8676032423973083,0.0010000000474974513
0.1250179558992386,0.9514955878257751,0.4746188819408417,0.8684049844741821,0.0010000000474974513
0.12419198453426361,0.952049195766449,0.44188210368156433,0.8758494257926941,0.0010000000474974513
0.12115946412086487,0.9529940485954285,0.46116966009140015,0.8682904243469238,0.0010000000474974513
0.1159173995256424,0.9555137753486633,0.44189217686653137,0.8697411417961121,0.0010000000474974513
0.11369707435369492,0.9558382630348206,0.4643012285232544,0.8584790229797363,0.0010000000474974513
0.10755594074726105,0.9586443305015564,0.49290499091148376,0.8752768039703369,0.0010000000474974513
0.11046305298805237,0.9577853083610535,0.4321932792663574,0.862869381904602,0.0010000000474974513
0.10779787600040436,0.9587588310241699,0.4429522454738617,0.8637092709541321,0.0010000000474974513
0.10498855262994766,0.9597610235214233,0.5133869647979736,0.8582499623298645,0.0010000000474974513
0.1005663201212883,0.9618417024612427,0.4783535599708557,0.8704665303230286,0.0010000000474974513
0.09930367767810822,0.9620612263679504,0.5678371787071228,0.8552721738815308,0.0010000000474974513
0.10279015451669693,0.9606772661209106,0.5030802488327026,0.8578681945800781,0.0010000000474974513
0.09279095381498337,0.9646667838096619,0.45395198464393616,0.8745896220207214,0.0010000000474974513
0.09248465299606323,0.9651345014572144,0.8486372828483582,0.7828510403633118,0.0010000000474974513
0.09061259031295776,0.9662415981292725,0.4503120183944702,0.8790562748908997,0.0010000000474974513
0.09024865180253983,0.9658598303794861,0.5674834847450256,0.8534397482872009,0.0010000000474974513
0.08554693311452866,0.9676733016967773,0.4834630787372589,0.8795907497406006,0.0010000000474974513
0.08510614186525345,0.9677400588989258,0.45892253518104553,0.8734443187713623,0.0010000000474974513
0.08261042833328247,0.9687995314598083,0.4673241078853607,0.8760784864425659,0.0010000000474974513
0.08179871737957001,0.969219446182251,0.4926101267337799,0.8700084090232849,0.0010000000474974513
0.08097095787525177,0.9694771766662598,0.4850425720214844,0.8701992630958557,0.0010000000474974513
0.08071046322584152,0.9702979922294617,0.45429784059524536,0.8757349252700806,0.0010000000474974513
0.07434971630573273,0.9720731973648071,0.5121957063674927,0.8738260865211487,0.0010000000474974513
0.0769476369023323,0.9714146852493286,0.5451161861419678,0.8685576915740967,0.0010000000474974513
0.07265634834766388,0.9732376337051392,0.5431957244873047,0.8743605613708496,0.0010000000474974513
0.07397855818271637,0.9725027084350586,0.5760481953620911,0.8553867340087891,0.0010000000474974513
0.07366057485342026,0.9722545742988586,0.5814220309257507,0.8686721920967102,0.0010000000474974513
0.0705994963645935,0.9731326699256897,0.8442128300666809,0.8084294199943542,0.0010000000474974513
0.07008229196071625,0.9738293886184692,0.606076717376709,0.8847827911376953,0.0010000000474974513
0.06673692166805267,0.9750605821609497,0.625002384185791,0.8488585352897644,0.0010000000474974513
0.06564454734325409,0.9759482145309448,0.7327311635017395,0.8554630875587463,0.0010000000474974513
0.06602891534566879,0.9759005308151245,0.586541473865509,0.8758876323699951,0.0010000000474974513
0.0696699321269989,0.9744784235954285,0.5542166829109192,0.8614950180053711,0.0010000000474974513
0.05789768323302269,0.978553831577301,0.6464391946792603,0.8607696294784546,0.0010000000474974513
0.062492381781339645,0.976291835308075,0.6083159446716309,0.8668779134750366,0.0010000000474974513
0.06377296894788742,0.9767785668373108,0.5855624675750732,0.8751240968704224,0.0010000000474974513
0.06469017267227173,0.976291835308075,0.5448412895202637,0.8606932759284973,0.0010000000474974513
0.05512947589159012,0.9800236821174622,0.6427822113037109,0.8639001250267029,0.0010000000474974513
0.058311887085437775,0.9786111116409302,0.5885000228881836,0.8615713715553284,0.0010000000474974513
0.058677785098552704,0.978801965713501,0.5590267181396484,0.8809269070625305,0.0010000000474974513
0.05449558421969414,0.980262279510498,0.5873641967773438,0.8771474361419678,0.0010000000474974513
0.05726346746087074,0.9791551232337952,0.4996451139450073,0.8774528503417969,0.0010000000474974513
0.054458051919937134,0.980252742767334,0.5570782423019409,0.8726425766944885,0.0010000000474974513
0.05684267729520798,0.9796037077903748,0.5749340057373047,0.8769947290420532,0.0010000000474974513
0.05430455133318901,0.9804818034172058,0.5959793925285339,0.8691303133964539,0.0010000000474974513
0.05429276078939438,0.9802336692810059,0.605553388595581,0.8837138414382935,0.0010000000474974513
0.05022154748439789,0.9819993376731873,0.598796546459198,0.873329758644104,0.0010000000474974513
0.055048950016498566,0.9800618290901184,0.619621992111206,0.8649690747261047,0.0010000000474974513
0.052907928824424744,0.9809399247169495,0.604936420917511,0.8770329356193542,0.0010000000474974513
0.045324716717004776,0.9833928346633911,0.5444896817207336,0.8749331831932068,0.0010000000474974513
0.04877336695790291,0.9825242757797241,0.5323368310928345,0.8695502877235413,0.0010000000474974513
