loss,accuracy,val_loss,val_accuracy,lr
1.0755833387374878,0.4416009187698364,1.0549399852752686,0.467443585395813,0.0010000000474974513
1.0253009796142578,0.4872865080833435,1.0016225576400757,0.5021188855171204,0.0010000000474974513
0.9837276935577393,0.517824649810791,0.9862218499183655,0.514975368976593,0.0010000000474974513
0.9228023886680603,0.5626941919326782,0.8804096579551697,0.5888214111328125,0.0010000000474974513
0.8327194452285767,0.6192535161972046,0.8313072919845581,0.6179990768432617,0.0010000000474974513
0.7231176495552063,0.6805517673492432,0.6930480599403381,0.6917020082473755,0.0010000000474974513
0.6180989742279053,0.7375978827476501,0.6135469079017639,0.7464780807495117,0.0010000000474974513
0.530576765537262,0.7824745774269104,0.6027686595916748,0.7601363062858582,0.0010000000474974513
0.47085824608802795,0.8105430603027344,0.5419721007347107,0.7764860987663269,0.0010000000474974513
0.42190828919410706,0.8332927823066711,0.4175063669681549,0.8373324871063232,0.0010000000474974513
0.3835519254207611,0.8513393402099609,0.44522807002067566,0.8279120326042175,0.0010000000474974513
0.3536358177661896,0.8634443879127502,0.36826092004776,0.86115562915802,0.0010000000474974513
0.32954972982406616,0.8745615482330322,0.591486930847168,0.7952697277069092,0.0010000000474974513
0.3089250326156616,0.8821567296981812,0.38336262106895447,0.8607833981513977,0.0010000000474974513
0.291329562664032,0.890281617641449,0.3279549181461334,0.876990020275116,0.0010000000474974513
0.2764229476451874,0.8959654569625854,0.34102365374565125,0.8790516257286072,0.0010000000474974513
0.2641078233718872,0.9007688164710999,0.3045845329761505,0.887069046497345,0.0010000000474974513
0.2540225088596344,0.9045127034187317,0.30268099904060364,0.8887298107147217,0.0010000000474974513
0.2437119483947754,0.9077197313308716,0.30620917677879333,0.8876703977584839,0.0010000000474974513
0.2353328913450241,0.911041259765625,0.3079991936683655,0.886811375617981,0.0010000000474974513
0.22653891146183014,0.9137973189353943,0.28100383281707764,0.8960599899291992,0.0010000000474974513
0.2186816781759262,0.9162741303443909,0.4237213432788849,0.8432023525238037,0.0010000000474974513
0.21005594730377197,0.9202471375465393,0.30954018235206604,0.8907914161682129,0.0010000000474974513
0.2030578851699829,0.9220939874649048,0.3150038421154022,0.8862959742546082,0.0010000000474974513
0.19643758237361908,0.924549400806427,0.2983287572860718,0.8970621824264526,0.0010000000474974513
